text,class
ما امسطكم وما اغباكم  كلكم تفاهة ومساطة,tunisia
عيطت لكم في الفيكس مويا ما مشاش ما صوناش,algeria
نشا لله أني نزيد نعيط لها و نشوف,algeria
أسناي نهدر معاهم,algeria
شد اللحاف على وسطك شوية,egypt
برافو شكيب,tunisia
أ جماعة رانا نضيعو الوقت في التصحيح نقدرو في ساعة نتفاهمو و نحبسو لي رومارك,algeria
يفتنك بأي حاجة مادام تشوفه يحييلك باباك قادر تقول هو الرب,algeria
مين نزيهه دى يا جمال بيه؟؟!!! المشكله فى حاجه ياجمال بيه أنك أتعودت تدى تصريحات خادعه لأعلام السلطه و هما يقولو أمين أنما فورين بولسى مش الأهرام أو الأخبار أو روزا اليوسف..جمال بيه ياريت تشوف موضوع تانى تتكلم فيه...بيس يا مان,egypt
انا سلفة خالتي لى الساعتين باه دبحت,algeria
نرقد,algeria
يعطيهم.الف.صحة,tunisia
مفيدة ما لقيتش النيميرو تاعها عندي شوفي,algeria
مالكي معجبتينيش ليوم,morocco
فين المشكل خويا مكاينش هنا,morocco
ماالذى فعله خالد الجندى يستحق كل هذا الهجوم ومن دخل الدين فى الموضوع اصلا الرجلكان يقصد ان يوقف هذا الاسفاف من مرتضى وشوبير ويلم الموضوع بدل ما بقو الاثنين فرجه للناس ايه الغلط فى كدة,egypt
شكرا على المسلسل,tunisia
هو تيهدر و تيضحك ولكن مجبدش لهاد الشي أبدا و مهدرش عليه,morocco
شوية رعاع متخلفين,egypt
قال لهم مرتي نخدمها واحد ما دخلو و هوما عندهم لمرا ما تقرا ما تخدم,algeria
كابتن احمد حسن انت احسن لاعب فى افريقيا مرتين وعميد لاعبى مصر والعرب وافريقيا وكابتن مصر ولاعب بنادى القرن كل دة بيعظ اصحابك بتوع المنشطات اللى دخلوها مصر من اكتر من 8 سنين واعطوها للاعبى المصرى والان للاعبى الزبالك على انة مقويات اما انت فانت فخر لكل انسان مصرى وافريقى وعربى انت المثل الحقيقى لكل شباب مصر وليس غيرك من العنتريين والصحافين سر بعون الله لانك غايظهم وكايدهم انشر ياباشا,egypt
طرد غريب لكوليبالي وكان كتيرها اوي انذار وفي حكام بيحسبوا نفس اللعبة فاول عادي بدون كروت,egypt
ايبان عاودي اقرايهم,algeria
الحكام ياما وقفوا ضدنا ووقتها كنتوا بتقولوا ده شىء طبيعى واخطاء بشريه,egypt
اما عن الجهلة متابعى الجزيرة فخلليكم فى القمع الى عندكم و ماحولاتكم تقليد مصر بعمل قمر صناعى و محاولة سرقة الجامعه العربية و منظمة الاطباء الرعب و المحامين العرب من مصر الى بلدكم!,egypt
قال ليك واحد الحريق في قسنطية كشف علا تروة حيوانية,morocco
أدخلي لداركم أ طفلة طاح الليل,algeria
زجل حلو وحقيقي تبقى كارثه لو في حد مؤمن أن أسرائيل هتسقط سنة 2022 ....... أحييك عليه,egypt
خطرة شافت واحد جايز قالت بقا في بالي حتى و رجلو مقطعة قلت لهم لوكان غير يجيني,algeria
واش بان ليك مفهماتش,morocco
اخخخخخخخخخخخخخخ تففففففففففففففففففففففففففففففففففففففففف حاشاكم,tunisia
من يقرا الخبر يتأثر ومن يبحث عن الخبر على اليوتيوب يقول شوفوا مصر والغلابه جرى لهم ايه من اولاد ................. اللى سعوا فى الارض الفساد وربنا يرفع عنا البلاء,egypt
شلاكه,tunisia
فركت علاها,algeria
"تعجبني ..""",tunisia
قﺎلت لنا سقساتني وحدة مصرية وعلاه انتو تجيو كبار,algeria
شنو تيدير ليك,morocco
ماما واش تقد شي مرا تبغي شي ولد مولداتوش هي,morocco
خولة انت وقتاه دﯾﭙﻮزيتي الدوسي ما شفتيش,algeria
ياكابتن محمد ابراهيم بدل ما تعمله محضر في النيابة اتصرف صح وخللي عندك كرامه هي شكوى واحده للفيفا وحنرتاح منه ومن امثاله ...,egypt
هادي لامود,algeria
كانت كتعجبني و كانت مرتبة,morocco
زينة تعجبني برشة تلقائية  واصل عزيزتي ربي معاك,tunisia
يمكن تعطلات عليهم مجاتهمش,morocco
يفهمو غير بالعصا,algeria
مكانش في تريزور لتما يدومونديو في ﻟﻴﭙﻮست,algeria
أدا خط أدا أدا خط,algeria
الصبح حار صيفا ..باليل سقعه شتويه..,egypt
ولا تضربو تانى هااااا شفتو المواطنه حصلها ايه ( الحكومه ... وربنه الى هيقربى هعوره ..),egypt
روح اشريلي باطة طماطم,algeria
كيفماه,algeria
أنا غدي نجيب ليها شي شهادة طبية,morocco
مسكينة تونس ملي ضهرو هالوجوه مشات ملاتساكر هلكونا صغيراتنا الله لتربحكم,tunisia
التأجيل للأهلى آه !! التأجيل للإسماعيليى لأ,egypt
حكم ملاقوش في الورد عيب قالو احمر الخدين,egypt
عرضتاها أ فريال,algeria
سكانها حوالي تلاتين ألف ،كانت بتنقسم أساساً لمنطقة شرقية يسكنها الأمازيغ ثم جاء العرب ليسكنوا المنطقة الغربيية ونشبت حروب ومنازعات طويلة ،لكن عندما قامت حركة الشريف السنوسي في الصحراء الغربية المصرية وبرقة الليبية والتي كان مقرها في واحة الجغبوب الموازية لسيوة علي الجانب الليبي والتي كانت آنذاك جزءاً من الأراضي المصرية قام باتفاق لتزويج شبان من كل منطقة بفتيات من المنطقة الأخري والمناسبة دي بتتسمي عيد الحصاد عندهم,egypt
لعنة الله عليكم يا كلاب,tunisia
ندبولو سعدو عاد غير الخوانجي و المنافق,algeria
سيفط,morocco
ايه ربي يحفظك يا بنتي,algeria
لانفورماتيك ما طلبوش,algeria
كويسة ممتازة وربى معاها,tunisia
طاسة فارغة عامله فيها مثقفة,tunisia
حتى أنا شوف كيفماه نحكمو مام بﺎ ساعة من الزمان,algeria
وسيةا ياعم يتكلم هو الكلام عليه جمرك الواضح ماعندهمش غير الكلام والخناق,egypt
كيفماه بصح العين ما قدروش يفسروها,algeria
راك تشوف فينا نهار كامل و حنا نهدرو,algeria
نمشي ل مغرب,morocco
لمعلم  <3 !,tunisia
مالك حنا تنشوفو فيلم,morocco
أنا كون كنت ف بلاصة هاد لمرا كون قلت ليه وخى سير تزوج ولكن متعاودلي والو و متعرفنيش بيها,morocco
مكانك فى نادى الزمالك محجوز,egypt
يلاه في أمان الله يا الشباب,morocco
تبارك الله عليك يا للا محلاك,tunisia
والله بقينا نسناوا,algeria
قوي,tunisia
أنا خاصني جوج ساعات علا الأقل,morocco
غادي نمشي غادي نمشي معاك لي دار غدا,morocco
بداو في أكتوبر يقراو في النهار,algeria
انعبوكم و بو الفهري معاكم ،، قناة الوبنة و الطحين,tunisia
و الله راجل و كلامو صحيح  ...علاش ما نلقاوش شباب زي خالد شوكات يكونو قدوة لشبابنا,tunisia
لا يعني القرمود تاع الدار ما كانش يعني الراس و العقل ماكانش,algeria
لكان ايتوديونت تعدي تجري مشك مزوزة ستين بالمياة تروحي و مزوزة مياة بالمياة,algeria
كمشة امارك,tunisia
قالت لي جارتنا فش كنا صغار دونا لي الحديقة الحيوانات ضحكنا بزاف فيها قرد و فيها سلطان الكباش,morocco
كلنا عرب ومسلمون نعم فلسنا فراعنة ( ويوم تقوم الساعة أدخلوا آل فرعون أشد العذاب) هل تنطق بالفرعونية أم بالعربية.. إلى رقم &#1639; تعليقك هايف إلى رقم 13 أشك أنك جزائري أصلا أخرج أيها الفتان من هنا إلى رقم 4 ألا تتقي الله جعلت 80 مليون مصري عملاء وخونة نعم أنا معك الحكومة المصرية تواطأت وغضت الطرف عما يحدث لإخواننا في فلسطين ولكن ماذنب 80 مليون مصري هل لهذه الفتنة من آخر ياشعب الجزائر وياشعب مصر هداكم الله ولا فرق بيننا (مصري محب للجزائر),egypt
