text,class
hadchi kay3ni 3ll2a9al bila chi wa7ad ghadi y9alab 3lik wiji ysawal 3lik,morocco
ch7al hada bach nta f 9Sbat tadla?,morocco
dir Trifat dyal ddjaj f kasrona,morocco
kankhelleT mezyan,morocco
achmn sa3a ntla9aw,morocco
N7ebhaaaaa,tunisia
wach bghitini nb9a m3ak?,morocco
bghit nfi9 bkri,morocco
ach drti llila lli fatt?,morocco
fiyya lwje3,morocco
Ta7on,tunisia
kaydewwech,morocco
makayn ta wSfa khaSSa khra. ghir l9hwa b style dial ngliz.,morocco
tahane,tunisia
fin awa ghadi,morocco
8ad ddar Sghira,morocco
rabi yehdi,tunisia
imkn momkin trsem l2a7lam dyalk.,morocco
yalah naklo,morocco
ntchawfou 9rib,morocco
sbegh ch3ro b lgri,morocco
"o mnin 3tadart 3la ta3tal dyali, tfakart khlit wra9i fdar",morocco
idan nta 9riti Sartre,morocco
ana far7an 7it dwzti nhar zwin,morocco
w7alt flmas3ad m3a ra2is dyali,morocco
mab9itch kan8Der m3a8,morocco
maddirch fi8a mkellekh,morocco
"Khasatan Sttati, hoa afdal wahd 3andi.",morocco
bravo k2,tunisia
tarikh l2isti3mar,morocco
Raw3a,tunisia
o ch7al dyal lwa9t knti mas2ol?,morocco
"ghir nnod, nmchiw!",morocco
walakin kayn ghir jame3 wa7ed,morocco
lktab rah gddab Tbla,morocco
kheSSni nchri moudakkira jdida,morocco
WA7DIK  YA  JA3FOUR,tunisia
otkherrej chi 3amal fanni zwin mli tkon tma!,morocco
"S3ib Tiyeb djaj, khoSoSan ila kenti kaTiyeb kimmia ktira l bezzaf dial nass, walakin hna, TTebakh kayt9en chghlo!",morocco
achban lik nghnni lik oghnia bach trta7?,morocco
kay3jbo la glaS,morocco
ja rakeb fo9 l7mar,morocco
makanchof ta mochkil f annani nkhddm ddroj,morocco
"imkn, ghadi nakhod gin tahowa",morocco
8adi l 3chra ppil,morocco
brass ommek la 3at tji enti wou chitan 3a9lik 9allou moutha9ef bledna s7i7 mahich janna amma mehich m'est7a9a manadher kifek,tunisia
"Lalla Imane, kifach dowwez had lwa9t kamlo?",morocco
daba machi lwe9t dyal b7al had l as2ila,morocco
daba li 3lina ndirouh 8oa nSayfto da3awat.,morocco
fayt lik kat3rfhoum?,morocco
ana 2imam,morocco
khllina ntmennaw annaho ghaykon bikhir,morocco
amine khala blastou,tunisia
Masta w besla,tunisia
wach 9darti twfi blmw3id niha2i?,morocco
had lbaTT lmn7ous r9i9 bzaf,morocco
daba nhDr m3ak mn daba chwia,morocco
3ziza 3liyya chlaDa,morocco
ana fr7an,morocco
"bnisba lia, hya a9rab 7adi9a ldari",morocco
"5oya ja3four ,toujour 3and rou7ek  w 3ajbetni tic tac tjibha fi sac",tunisia
lhamdolilah,morocco
wa7dou Karim algharbi,tunisia
wach jiti m3a l3a2ila dyalk,morocco
ndmt 3liha,morocco
sedd chcherjem,morocco
ana mSafer n8ar ttlat,morocco
bassem foooooort,tunisia
3ajbna bzzaf,morocco
hadi Tari9a ra2i3a bach t7ssen l3ala9at tlkhdma,morocco
ghadi n9ata3 joj o nwrrik,morocco
nta monafi9,morocco
mariem dhouib makarouch bsara7a hhhhhh,tunisia
Yser 3jbtniy,tunisia
Y nari 3li y tounes,tunisia
"ah, dyalha",morocco
hadi lou7da wa9fa,morocco
"kan 3ndi jtima3 m3a Soukaina f 2:00, o makan7mlch nkon m3TTel!",morocco
tfare9na,morocco
"imkn lina n7awlo, 3azizati!",morocco
wach hada ssi Mohamed?,morocco
wach katkhdem b7al 8akka?,morocco
walakin kanDn ghadi nkon a9al khawf,morocco
"kanDn ila 9litiha, 9liha chwiya o 7atha m3a l7amD m3a zit ziton",morocco
awel comedienne te3jebni f tounes bravo continue,tunisia
ghadi nal9aw 7al,morocco
adel chedli tehsseb fih teba3 etoile jee kawer f etoile ba3ed thawraa w mhedhbi te7sseb f css 5ater wa9tha kawer fehaa w joueuret eli metssemin 3al etoile fihom santos w jaziri w boazizi dima titulaire w be9i kol baneka par contre taraji 3andha wa9tha badra w jaidi w mneri w clayton titulaire 4 joueurs valeurs sure donc matajamech t9oul 90 pour 100 men joueuret etoile shih etoile 3awneet b awledhaa ama mech b keyfiaa eli tahki beha enty,tunisia
o dikssa3 khdit ssansour bach n9essi,morocco
ila 3ndi lwe9t,morocco
maghalich bzzaf.,morocco
ghadi ntwe77ech Tyabek,morocco
wach njib lik m3aya chi 7aja?,morocco
"ana 3araf, hadi 7afla dyali na9dar nabki ila bghit",morocco
dwa kan lmada9 dyalo merr,morocco
makay3jbounich t9acher dyal nnilo,morocco
yallah tgheddit walakin wach bghitini ngoul l chi wa7d yjib lik chi kwiyess dial atay wla l9hwa?,morocco
mrra khra,morocco
ok,morocco
9adach,tunisia
7tal daba,morocco
wach mechghoul ghedda?,morocco
ana b7al Louis f aTfal ljanna,morocco
mamsta,tunisia
mar77abch 3lik mzyan?,morocco
kan7es braSi msekhsekh,morocco
"machi mochkil, likayn 8owa hir mabghit ndir ta7aja",morocco
"3ziz 3lia nji lhad l7adi9a, tahia",morocco
wla polo?,morocco
ana frasi glt lik thder m3a lwalida dyalk?,morocco
kanDn bli kan ghaykon f nadawat dyal drari fach kan ba9i flmidna,morocco
maklit walo nhar kaml,morocco
rak n3sti bima fih lkifaya,morocco
makan7mlch lmoghanyin!,morocco
ghadi nakhod taxi.,morocco
mse7 SSebboura,morocco
7san t3tihom khizo,morocco
le plus grande erreur hhhhhh,tunisia
Bkatni bravo,tunisia
kayTll3oha 3lina!,morocco
7bes dde7k,morocco
kaytne99lou f mjmou3at,morocco
bgha yke77el8a 3ma8a,morocco
khaSSni nmchi,morocco
tTir gales fo9 lghoSn,morocco
heyil,tunisia
"mli 9alti tabla 3adia, knt kandan wach knt gals f tabla dyal chi whad akhor",morocco
3reft8a ghir mn chchappo lbyeD dyal8a,morocco
kandn i9der i3tiwna charab!,morocco
khllini nDrb Tlila,morocco
Belle tof rafi9ti,tunisia
9adeh ta3ref tmathel tofla bravo  (y),tunisia
mab9ach 3ndi lwe9t,morocco
kayn chi wahd 8na kayhder bl anglais?,morocco
neS l7a9i9a,morocco
kantmnna nchoufk,morocco
8owwa tkherrej mou8ndis,morocco
vulgaire,tunisia
machi b7al 8akda,morocco
"masa8lach, walakin laho3lem ila drtha",morocco
wach ana fahem?,morocco
makanchoufch raSi rabbat bayt,morocco
wijhat naDar,morocco
bayna kaD7ek m3aya?,morocco
Tle3 b 20 dhs,morocco
Chirrira,tunisia
"ah, 3aSir limoun dima, of ayy blaSa, fati7 cha8iya momtaz",morocco
toooooooooooppppppppppppppppp,tunisia
Jabriya,tunisia
kan khfif,morocco
gollih rah khssni nhder m3ah,morocco
idahhek,tunisia
kighadi ikon ljow ghdda?,morocco
tsana!,morocco
fach khddam nta?,morocco
kanchof,morocco
3sla ja3four,tunisia
katban kbir,morocco
mrakba yesser non xd,tunisia
wakha ddir fia wahd l plizir?,morocco
mezltou haka t3ichou hhh tmadhlou la labed lhadarja thebou al buzz khyt hahahah,tunisia
hadi khadma ghriba,morocco
hadchi machi chghli,morocco
blghalaT Dwwzt wahd lmliar lwahd lklyan akhor!,morocco
"mat9ala9ch, kolchi ghadi ikon bikhir!",morocco
makan3esch mzyan,morocco
"3ich tounsi Bach  idedafe3 3la GAfsa  , izzou min elketheb 3alina",tunisia
jouini fakitha men fommi,tunisia
daba ndirha ssimana jjaya,morocco
Yesser tefeh...jamais da7ekni kifech hede moubde3 w yessme3ech y7eb ken yehki???,tunisia
f lmoust9bal l9arib,morocco
3ndi moTor,morocco
m3a Talaba khrin,morocco
kays7ab lih mabghinach nmchiw,morocco
sm7 li,morocco
wach nti Tal3 lik demm?,morocco
ma9dertch nl9ah!,morocco
bikhir choukran bzeef,morocco
khmsa t drahem,morocco
kaytkhayal chi 7wayj li i9dro ikono w93o l3isaba dyal t8rib 7a9i9iya,morocco
ghan7ma9,morocco
idan 3afak matsifthomch m3TTel nhar larb3 bl3chia,morocco
ntla9aw gddam loTil,morocco
ma3ndich lwlad,morocco
kanDn anani 2aditk...,morocco
wlh mgharba ils sont jaloux a nous jusqu à ce point bizzza nous ce les hommes et vive bladi,tunisia
ma7leha tounes ki kanet,tunisia
kaleb we met7azeb,tunisia
wach 3refti fin ja lma7all dyalo?,morocco
ghandir 3amaliyya n8ar lkhmis,morocco
dari makbirach bzaf,morocco
hahahahahahahaha,tunisia
ghadi yakloh l firan,morocco
mora lbanka.,morocco
floucek wfét yessr tetfoura5,tunisia
"aykhsk t7awal tn3as chwiya, rah ghadi ihda2 mn tawator dyalk",morocco
achmn Tri9 khss nakhod?,morocco
wach dayrin tekhfiD?,morocco
mrith fi mo5o,tunisia
3ndk khadma S3iba bzaf bsiftak flmktaba,morocco
makan9drch n9ra mnin kaykono Saf7at sardin,morocco
3alch teda5el yaser fe 7ajat mate3nikch,tunisia
"ah, rak 3arf kolchi",morocco
hada machi so9i,morocco
nchoufouk ghdda,morocco
Rajeell nawart tunis hmd :D,tunisia
guelt lik lbsi mezian.,morocco
khaSni nmchi nTeyyeb l3cha,morocco
ayeh mer7ba.,morocco
kays7ab lihom rchan lma 3liya rah kayda7ek,morocco
ana ostad jami3i,morocco
kay3jbo ytmchcha f TTabi3a,morocco
ala 3jbatk n9der nchri kter.,morocco
wach kayl3eb ttinis,morocco
M3LEMM,tunisia
btabi3t l7al,morocco
bravo bravo,tunisia
hadi awl mra nchofak fiha,morocco
hadchi motir?,morocco
chmen taille?,morocco
3awd 3afak,morocco
dima katswwelni 3li8,morocco
atawarna fil qualite mais eltawa manech 3arfin nrakbou klem 3la clip tayara bes7i7 en tout cas bn travail,tunisia
TFOH A3LIK  MAY3JBK CHAY WBINESBA LIDIN NA3RFO 5IR MINK EBARCHA,tunisia
l3wdan kay3ichou f lkouri,morocco
smiti Mathilde,morocco
"walakin kandir 7ta devlopmon web, fih sserf",morocco
oman b3d diro m3a 3asir l7amD.,morocco
galt liya moraha bila ghadi ta7Sl 3la 2amr ta9yidi Dado,morocco
"ay wahd, ghir fout 3lik lbab ra9m 6",morocco
"Oh, bessa7.",morocco
asba pour,tunisia
ri7tou khanza,morocco
"wakha hakak, y9dar ysabab bzaf dyal do8oun",morocco
wakha khssni nkon tanfkker nkhbbi lflous ala makanch ghayzadni flkhlaS,morocco
Waw,tunisia
bghit chi manTa,morocco
8owwa mamwellefch yTeyyeb,morocco
jallad yt lekhi chta7ki yezebi,tunisia
che3ri mt9eSSef,morocco
hhh nfathlk,tunisia
ewa 3lach kathDro?,morocco
yalla8 nle3bo lkarTa,morocco
hadchi i9dr y3ni bli t3Tal dyalna chwiya 7it ghadi ikhasni nkhdam m3tal,morocco
"hani kan3elmek, ghadi nketter 3lik Talabat.",morocco
allah awdi,morocco
Ana bkit bravo wallh,tunisia
"ghi matgoulch lia biti tferrej fl kora o tsekhkhen chi pizza mjemmda, ymken lik tb9a ch7al ma bghiti f douche o tchreb atay.",morocco
"walakin melli 7na men ljanoub, kanDen ghadi ndowzo hadchi...",morocco
khasni namchi,morocco
3id miladk mohim walakin kantafa9 m3ak 3la ano makhasakch tkhsar bzaf dyal lflos bach t9ad 7afla zwina,morocco
wach saferti mazal?,morocco
7ala !!,tunisia
machallah,tunisia
Tfiiihh 3la wejhou,tunisia
yalah!,morocco
TFIH 3LIK W3ALI JEBIK,tunisia
yallah cheft ttarikh f Google,morocco
mdr ta7an,tunisia
"wakha, mzyana!",morocco
a7san 7aja,morocco
"ma3ada imken bbat jddi, walakin kan kaychrb bzzaf",morocco
3lach lkhata2 dyali?,morocco
3jebni 8ad lbandouch,morocco
chrit Sendala,morocco
mazal makhdit lkhwami,morocco
yallah n7awlo nrj3o mnin jina,morocco
fin ja?,morocco
nsit ktab zwiin.,morocco
"3refti, kan kay7sab lik makentch 3arfah ach kaydir howa o Maryam fach kano kaygoulo lia rah kayl3bo l hond...",morocco
8zz 7wayjk,morocco
nta!,morocco
3lach nta mderongi,morocco
maba9ich bghit nchoufk f charika dyali mrra khra.,morocco
ana m7taj lkhdma,morocco
Bravo walid inti m3alim,tunisia
Mamseethaaa,tunisia
ddisir kan 7ameD bzzaf,morocco
kay9oulo blli 8ad DDar mskouna,morocco
khrej mn lmDraSa,morocco
ghadi ikono fr7anin annahom isrbiwnni,morocco
thabel bint 7oumti ;),tunisia
niko el 7all that hess mes cha3eb feye9 bikom,tunisia
"2alam, bla mat8Dr m3aya 3la l2alam",morocco
ah wach bghiti nsllfk tilifoni?,morocco
ghadi ndir l9ayloula dyali mn ba3d,morocco
ctn wel tunisair 9asaman belleh afchel w afsed 2 chariket fi terikh el bacharia,tunisia
galiya chi 7ad bila knt 7san mn 9bal walakin kanDn kano kayda7ko 3liya,morocco
n9dar ndir hadchi lik,morocco
ola n3as.,morocco
Ma7leh walet ;-),tunisia
maseeeeeettt,tunisia
machi mzyan.,morocco
ra23,tunisia
kants2al chno kan momkiin yo9a3,morocco
kayjiw l7amam mn ba3d o kayaklo lftat dyal lkhobz likayb9a f janb dyal lwad,morocco
wakhkha twerrini f lkhariTa?,morocco
"ghangollik wahd lhaja, kat3jbni!",morocco
"khasek tb9a fdar ot3ich 7yatak, binma ana wa7el hna",morocco
d9i9a hani jay,morocco
7louwaaaaaaaaaaaaa sout w soura,tunisia
fwa9t bakri mn lmowsim ga3 l azwaj tl baTT ba9i 3ndhom bzaf tl frakh dyal lbaT,morocco
8ad llSa9 makaychedch f lplastik,morocco
Bravo walid rak m3alm elmabda 9bal echohra bravo,tunisia
dor 3la llimen,morocco
khda kridi,morocco
ewa onta?,morocco
dwez n8ar kaml flb7er,morocco
rajli l9dim kan moghni.,morocco
a7sen wa7d fihoum lkol,tunisia
hahya Lamia.,morocco
Loolll mamestou,tunisia
8owwa mirikani,morocco
khlina nlas9o,morocco
"khtek, lwalida dyalk, chi Sadi9?",morocco
ghir nwSlo Tri9 ghadi ykon hadchi sahel.,morocco
7al9a 3alamiya,tunisia
ana fa9aT kandir had lkhdma binma nDbbr 3la khdma,morocco
ghanmchi l europpa l3am jjay,morocco
"Bonne chance pour tout le monde ,elfaida tkadmou bel bled",tunisia
baraka mn l8eDra,morocco
khessni n7eyyed t9achri,morocco
7low,tunisia
t7t nnjoum!,morocco
bghiti tji m3aya?,morocco
modda Twila,morocco
hada lghalaT ttani li drti lyoma o rah t3TTlti 3la lkhdma.,morocco
wach nta mat2kad bli kant hya?,morocco
makaynch 7tta chi fer9 bnnesba liyya,morocco
m3ach t3echiti?,morocco
moul lwerd Sawb wa7d lbouki zwin,morocco
l7al kayskhon 8naya o ghaliban ba9i khssna tsnnaw chi 15 d9i9a khra,morocco
wech tetkaber ya binti nhar eli bech tmout makech bech thez sabat eb 10 mleyen bech thez fi3lek ya7bini,tunisia
hadchi kay3ni bzaf lia annana nb9aw 3la 2ittisal,morocco
"fikra mzyana, ghadi nakhod 7ta ana wa7da",morocco
3alemiya,tunisia
ttaSel biyya f 2ay n8ar,morocco
"guelti 3ziz 3lik 9niat, wla lla?",morocco
ana ghadi l ddar mn daba rb3yyam,morocco
kifach kat7ess,morocco
hadi machi fikra masi7ia bzzaf!,morocco
"oh o ana makntch kanchrb, 7ta tikilaa m3a doda f 9a3 l9ar3a!",morocco
wach nti mn mirikan?,morocco
rah kaytsnnawna,morocco
kandir l3kar 7mar dima,morocco
3aadatan ghaytghlaw wit7eTTo m3a lkhell,morocco
Tbarkallah a3lik vraiment mawahoba w yeeeeeeessser yod5ol l9aleb,tunisia
ghadi ndiro kimma guelti o n7awlo nrj3o mnin jina.,morocco
had lktouba dyawlna,morocco
8ada bayn serwalou,morocco
kanDn a7san film 3ndi kan Forrest Gump.,morocco
"ila nta9alti l8na, n9dro n3icho bjouj!",morocco
"ila knti 9adar tdowwez btkhbia l mn tma chwiya dyal lmakla, imkan lia nsiftha tkhtabr",morocco
Raby ywaf9ek,tunisia
cha7al mn mra kat9dri tchofihom?,morocco
hhhhhhhhhhhhhhhhh,tunisia
khasek tsawel 3la kas dyal chrab.,morocco
Ana  nekraha,tunisia
"Kadhaaabeeee, bohali, mo3a9, ach mjayebkom fih",tunisia
kifach katgolo liha bl anglais?,morocco
"walakin ila bghiti tzid l9odam, matalan f lba7t wla wla l8andasa, ghadi t7taj ma8arat o cha8adat mat9dar ta3tiha lik ghir dirasat l3olya",morocco
lli khddamin m3aya,morocco
kimma katgol,morocco
fi8a jouj TwaliTat,morocco
il clip yesir ta7foun 3,tunisia
Vraiment bravo walid,tunisia
Awled 9ahba mouch awled mofida,tunisia
chnou 3endek 8ad l3chiyya?,morocco
kankhdem benn8ar,morocco
hadchi sakhif,morocco
27la 3la 9alb mil la3sel,tunisia
"la, mkanDnch bli aykhasna nt7rrko l DDaya.",morocco
t9dr t3tamd 3lia a chef!,morocco
7ll hada.,morocco
ma7lek yé ja3four rak top mte3 top !!!!!!!!!,tunisia
"o, blm39ol, wach 3mrek bessa7 kheddemti chi 7aja 9ritiha fl 9ism?",morocco
khsert bezzaf dial lflous,morocco
momkin ikon rkheS?,morocco
"3la kol 7al, ljaw f Marrakech zwin",morocco
Bravo bravo,tunisia
kandan ghayakhod nhar kaml!,morocco
chkon rb7,morocco
hadchi khaso it7ell bzarba,morocco
rajli t3eTTel,morocco
men be3d 8adchi,morocco
dima katsr9 lia alklimat almota9ti3a,morocco
kayna chi 7aja mohima f l2akhbar?,morocco
kheSSek t7bes l ghiba,morocco
jit m3a ddar,morocco
Loooooool mriiiiiiitha ....,tunisia
"ala 3ndna sabab m39oul bach n8Dro m3aha, hia rah dima msta3dda t8Der.",morocco
N'es mat5afech rabi,tunisia
ghadi ikhasni nb7t chwia,morocco
"ah, bta2kid",morocco
chkon 3ref?,morocco
imkan lina ndoro bla tachi hadaf ontmnnaw nl9aw tri9 bach nrj3o.,morocco
ahaa... kmmel.,morocco
ani n7ebhaaaaa,tunisia
ana mt2akad bli kadir jhdak kamlo,morocco
"ah, hada awal nhar liya fhad lkhdma",morocco
mn l2a7san lina nt7arko,morocco
em3alim amine wasil bravo,tunisia
sift lia lien,morocco
"n9adro njibo sif, b7al faris 7a9i9i ltaj",morocco
lTayata kat7arak haka,morocco
wla ymken lik tzoud lkanissa.,morocco
Ma5yebk,tunisia
"wakha, mal9itch lkhariTa",morocco
Yezi mel7achou... Mnin jatek 20 milliards,tunisia
Mella wejh lo7 .enti 3ar 3la touneeeees.9alet 3malna thawra hhhhh,tunisia
barkaw madirou fl fitena bin fananin tahya mn jazayer l tounes cha9i9a,tunisia
chno katkheTTeT dir?,morocco
"fl3cha tlyom, 7na m3wwlin 3la 10 dyal nnas",morocco
ghadi ykhasak dima tktab rasa2il o tasni wata2i9...,morocco
dert lvirni,morocco
"oh, khssk tkon na3s daba...",morocco
ola baf lli i9dar i3awna?,morocco
YASSER TA3ASSA,tunisia
makantch lbar7?,morocco
"ah, ana nachT.",morocco
"mn tari9a dyal l2itisal ta9lidia, n9dro nkhrjo mn hadchi.",morocco
imkn nchofk ghdda,morocco
achno 3andk lmakla?,morocco
chno kaddir f remDan?,morocco
Hanen chograni 3asla,tunisia
ghaykhss 2 tsway3 b Tomobil,morocco
"aha, kan7ess b7ala t9der tchouf lwad lte7t",morocco
"walakin wach 3ndkom chi nachaTat li katkono fihom mjmo3in: la marsh, al3ab, moselsalat...?",morocco
ila 3rafti ach bghit na9sad,morocco
drt wahd lghalaT,morocco
ola hado homa sta dyal l7lawi sghira blfosta9 ali khditha man snack.,morocco
"matfata7, momkin, walakin fblasa day9a bzaf",morocco
Maset 5ra,tunisia
kayjini dakchi mjbbed bzaf o mat9darch tay9o,morocco
Bravo walid bravo barradti 3la 9albi,tunisia
heyla,tunisia
kon m8dden,morocco
"daba, nta chakhS llowel li twaSelt m3ah",morocco
wach kadan bli ghadi iyakl 9iT3a Sghira mn ttibgh,morocco
this guy is mentally ill,tunisia
tayballia 7na kollna mstressyin w fnfs lw9t kollna tat3jebna.,morocco
m3ayach katsedd?,morocco
mse7 Sbboura,morocco
nta 3arf hadchi kayakhd wa9t,morocco
Pfff maja chey lmosalsell,tunisia
8owwa Twil,morocco
barchaaaa lolllllllllllllllllllllllllllllllllll maste,tunisia
3ajbetni chadda mte3 jounta,tunisia
kan ghDban 3lik?,morocco
hadchi khayb bzaf,morocco
Ya m3lem,tunisia
ewa?,morocco
wach jme3ti chi flous?,morocco
Te3chbeni mouch nourmal,tunisia
kayn fel7ebs,morocco
"Ah, kanDn bli aykhsna nwarko 3la boton mokalamat Tawari2.",morocco
wa hir sir o fkker fl awlawiat dyalk o ach bghiti t7e99e9,morocco
3andi bzaf dyal lmarda akhrin bach nchofhom,morocco
mafiyyach jjou3 daba,morocco
makanoch mzyanin fhad tawakhir,morocco
makayn mochkil,morocco
Kadech masssset wbassel amine,tunisia
hadi benti.,morocco
safi ghir sket,morocco
walakin hadchi machi m39ol!,morocco
wach bghiti chi sandwich?,morocco
bghiti 98wa ola atay?,morocco
"ana khayf mn dam, ghadi naskhaf",morocco
wach Ta7 ttlj lbar7?,morocco
N7bha,tunisia
Nour ala nour mchala fawzi be gamra,tunisia
redd lbal f ssogan,morocco
serTo,morocco
machi dik lbTaTa lma9liya lkhayba,morocco
khasni nl9a chi 7ad ycharji liya lktoba,morocco
m3ayach 8adchchi?,morocco
T3ayef,tunisia
3anfouh f termtou hedha,tunisia
ayy haja t9dr to93!,morocco
akid ghadi nji,morocco
"walakin daba mnin fkart fiha, katjini l9ahwa katrddha 7sn ga3.",morocco
ki ghadya l omor,morocco
bdit kant3ellem lbortoghaliyya,morocco
"walakin ila w7lt, lbnat lli 8na dima ghay3awnoni",morocco
"ah, khlina nft7oha",morocco
howwa dima kaySoum,morocco
wach katfhem?,morocco
Ma7lek...,tunisia
Sbr nchof,morocco
Bravo walid haw rjoulia,tunisia
3layach kadwi?!,morocco
Mamsto,tunisia
makanch ymken nb9a bo7di f ddar o n9abl rassi,morocco
l7ob lal3a2ila,morocco
mahouch metrobi,tunisia
mo7al wach kayn aSlan walakin 3la l a9al ankouno fo9 jbel kan9elbo 3lih blaSt manb9aw kantna9cho.,morocco
A7sin groupe mout 3likom w rabi ywafa9kom,tunisia
mer7ba bik,morocco
howwa mech8our,morocco
machi ana lli dert8a,morocco
i9dr ikon chkl lmdowwer li kayz3aj talaba omachi ndadr,morocco
Mamsathaaaaaaa !!! Pffff,tunisia
i7timal yl9aw 7oTam f lmarikh fi3lan sghir,morocco
ayeh!,morocco
"kanDn khasna nmchiw l7adi9a moraha, n9adro ndiro chwa",morocco
Imkan 7ta ana m9al9a chwiya?,morocco
ana dima kan8z bzaf,morocco
lwalid kan 8na.,morocco
"ghadi nkhliw l7ajat lmohima ila kan khasna, walakin maghadich nstaslmo.",morocco
n9der ntferej fik katch3el l3afia,morocco
"dikrayat dyal tofola dima katb9a f dakira, khososan ila kant khayba!",morocco
"l3ard mohim, kayna?",morocco
machi jlbana 3la b3da!,morocco
kanDn bli fhmtini ghalat,morocco
mamestou winou naoufel 5ala blastou,tunisia
"ah, ghadi ikono joj mnhom!",morocco
ala mabitich t3tih yakol,morocco
Brabi barra rawahhhh yeser kofr barra chid darek w ma3adech to5rej,tunisia
yatek asba,tunisia
makat3jebnich 8ad lblaSa,morocco
gallik 3ziz 3lik tferrej fl aflam,morocco
lkbda dyal waz mjliya.,morocco
kantkhle3 dghya,morocco
imkn kaytsama tagine walakin mamt2akadch,morocco
bravo wlh yaser thamriiinnnn,tunisia
chokran 3la lkado,morocco
3jbek lktab?,morocco
"ah, kanDn ghadi ykon mn l7ikma ntab3o lkhotowat dyalna",morocco
f ga3 lmajalat,morocco
bghit nt3ellem l2almaniyya,morocco
khasni nmchi njib wladi f khamsa d9ay9,morocco
o7ta l9a2ima,morocco
Ma7lek ja3four,tunisia
kteb 3liyya ma9al,morocco
"lla, klitha fTri9 fach knt jay l8na.",morocco
ma3rfch lklma bl farancia,morocco
o li9a2 gharami f wa9t lghda!,morocco
mahouch  rajel  .,tunisia
kanbghi walidiyya,morocco
fikra mazyana!,morocco
"sma7 liya, machdditch ach galti",morocco
chno ballik f sder dyal l7amam mchwi m3a chmandar?,morocco
Bravo walid t le meilleur,tunisia
wakha wakha.,morocco
le pire eli tefhem el klem bil 3arbi w min ba3d tarjmou en franÃ§ais,tunisia
